GLOBALID,OBJECTID,TrafficStudyID,Request Number,Traffic Study Type,Associated File,Associated File Link,Main Street Name,Street Name 2,Street Name 3,Street Name 4,Street Name 5,Civic Address,Start Date,Finish Date,Year,Equipment Type,Start Day of Week,Finish Day of Week,AM Peak,PM Peak,Off Peak,Duration,85th Percentile Speed,Warrant Points,AAWT,Add Date,Modified Date,x,y
805ee5ba-420a-4d44-81f5-afc390367202,10141,10499,19VOL093,VOL,19VOL093.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/19VOL093.pdf,BEACONSFIELD WAY,AVEBURY CRT,DARLINGTON DR,,,42,9/26/2019 3:00:00 AM,10/7/2019 3:00:00 AM,2019,ATR,THURS,MON,,,,,,,1135,8/27/2020 2:53:36 AM,7/11/2025 12:38:08 PM,-7092846.7749,5588378.7717
111e6309-28cc-452a-a217-26340c72a4cf,10142,TRFSDY22334,25RQ700,VOL,25VOL700.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25VOL700.xlsx,CLOVERDALE RD,CONNOLLY ST,OXFORD ST,,,6436,10/27/2025 12:00:00 AM,11/4/2025 12:00:00 AM,2025,RADAR,,,,,,7 DAYS,42,0,217,12/3/2025 3:41:55 PM,12/3/2025 3:41:55 PM,-7081323.4743,5567436.7422
eb16a071-138a-4076-903a-6e8629a44091,10143,TRFSDY3654,15WST104,VOL,15WST104.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/15WST104.pdf,JOSEPH HOWE DR,ABBOTT DR,HIGHWAY 102 SB EXIT 0 OFF RAMP,,,,6/29/2015 12:00:00 AM,,2015,RT,,,,,,,,,27458,5/7/2019 12:13:12 PM,8/26/2025 4:45:27 PM,-7083325.7375,5566766.9454
42117564-2d46-4fb8-ba31-f62d8f73badc,10144,TRFSDY19272,23RQ859,TMC,23TM859.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/23TM859.pdf,PORTLAND ST,,,,,530,11/30/2023 12:00:00 AM,11/30/2023 12:00:00 AM,,MIOVISION,THURS,,,,,6AM-6PM,,,,6/20/2025 12:20:03 PM,7/11/2025 12:38:08 PM,-7073141.9178,5569753.397
eba4147b-37fe-44c7-97c3-7cbc01ae7152,10145,TRFSDY6542,15PED140,PED,15PED140.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/15PED140.pdf,JAMIESON ST,WYSE RD,,,,,7/17/2015 12:00:00 AM,,2015,,,,Y,Y,Y,,,,,5/7/2019 12:14:12 PM,7/11/2025 12:38:08 PM,-7077987.0419,5570177.0584
c7668993-cc35-47a9-8459-582c29735aba,10146,TRFSDY17476,24RQ590,VOL,24VOL590.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL590.xlsx,SUMMIT ST,ROCKY LAKE DR,END,,,11,12/4/2024 12:00:00 AM,12/23/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,36,,64,2/5/2025 11:58:41 AM,7/11/2025 12:38:08 PM,-7085841.1941,5580118.9427
d6aa5146-7041-4291-a24a-6fe3a33ba6d7,10147,TRFSDY15073,23RQ182,SPD,23SPD182.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23SPD182.xlsx,LADYSLIPPER DR,WOODBANK TERR,TRILLIUM TERR,,,3,,8/11/2023 12:00:00 AM,2023,RADAR,,,,,,7 DAYS,35,,56,5/24/2024 2:02:44 PM,7/11/2025 12:38:08 PM,-7084641.5314,5569246.4764
ce0b04e8-b1c5-4670-87e0-3a6c0f310167,10148,TRFSDY3768,16ATR149,VOL,16ATR149.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/16ATR149.pdf,SKYLARK ST,FLAMINGO DR,MELODY DR,,,20,7/19/2016 12:00:00 AM,,2016,RT,,,,,,,,,993,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7085258.2907,5570238.744
eef0f2f9-dd05-477a-a358-5ca48d1e8501,10149,TRFSDY16665,24RQ507,VOL,24VOL507.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL507.xlsx,SOUTHAMPTON DR,MORRIS LAKE DR,END,,,226,8/2/2024 12:00:00 AM,8/15/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,44,,257,10/11/2024 12:30:14 PM,7/11/2025 12:38:08 PM,-7067437.8316,5566820.5654
c49c3c28-7178-4665-ba06-f4dc9dac4748,10150,TRFSDY4838,14TM124,TMC,14TM124.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14TM124.pdf,CALDWELL RD,HORNES RD,,,,,9/19/2014 12:00:00 AM,,2014,,,,Y,N,N,,,,,5/7/2019 12:13:35 PM,7/16/2025 12:35:48 PM,-7066563.4996,5561775.9623
18569b31-b945-4f8c-b4f5-26f86f6923d4,10151,TRFSDY4745,14TM092,TMC,14TM092.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14TM092.pdf,COLE HARBOUR RD,HUGH ALLEN DR,,,,,8/26/2014 12:00:00 AM,,2014,,,,Y,Y,N,,,,,5/7/2019 12:13:35 PM,7/16/2025 12:16:57 PM,-7068177.4405,5569944.8222
d169ede5-d640-4fc1-8075-292589742572,10152,TRFSDY7136,19CLS014,CLS,19CLS014.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/19CLS014.pdf,THEAKSTON AVE,ABRAMS WAY,KATE CT,,,61,7/4/2019 3:00:00 AM,7/11/2019 1:10:23 PM,2019,ATR,THURS,THURS,,,,7 DAYS,46,,1720,3/15/2021 4:45:51 PM,7/11/2025 12:38:08 PM,-7080961.0949,5560560.0704
f29a7fd9-c49e-4b7b-90a9-b5227f33bd84,10153,TRFSDY4065,17ATR406,VOL,17ATR406.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17ATR406.pdf,DEVONSHIRE AVE,KENNY ST,ROOME ST,,,3450,10/11/2017 12:00:00 AM,,2017,,,,,,,,,,4393,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7080391.4617,5569310.3687
1879be3a-566b-44ce-8eb7-118f20b9d13d,10154,TRFSDY8590,21TM914,TMC,21TM914.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/21TM914.pdf,MONTAGUE RD,HWY 107,OUTBOUND,,,,12/2/2021 12:00:00 AM,12/2/2021 12:00:00 AM,2021,MIOVISION,THURS,THURS,Y,Y,Y,,,0,,4/27/2022 5:58:36 PM,7/16/2025 12:31:40 PM,-7073091.759,5578925.6091
b51094ae-ff69-4e68-88a4-27d9fd273810,10155,TRFSDY20607,SDS048,SDS,SDS048.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/SDS048.pdf,HIGHWAY 2,FALL RIVER RD,COACH AVE,,,,1/13/2025 12:00:00 AM,7/20/2025 12:00:00 AM,2025,SDS,,,,,,,,,,9/8/2025 11:47:16 AM,9/23/2025 3:35:42 PM,-7081243.8763,5593533.0209
0207dc08-f5dc-4516-a626-4ee7e735c594,10156,TRFSDY22177,25RQ363,VOL,25VOL363.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25VOL363.xlsx,MAIN ST,CALEDONIA RD,BRIGADOON AVE,,,247,11/4/2025 12:00:00 AM,11/12/2025 12:00:00 AM,2025,RADAR,,,,,,7 DAYS,62,0,23572,12/3/2025 3:41:55 PM,12/3/2025 3:41:55 PM,-7071854.0685,5572036.1753
186f98df-6aa6-4480-a97d-94421b1d8203,10157,TRFSDY7917,20VOL478,VOL,20VOL478.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/20VOL478.pdf,Beaumont Dr,Skyridge,Zinc,,,59,12/1/2020 12:00:00 AM,12/7/2020 12:00:00 AM,2020,RADAR,TUES,MON,,,,7 DAYS,59,,409,4/19/2022 5:59:29 PM,7/11/2025 12:38:08 PM,-7087366.5152,5584414.7229
2125fa20-78b9-490b-8940-b1ed8b5be5cc,10158,TRFSDY7348,19SPD336,SPD,19SPD336.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/19SPD336.pdf,LUCIEN DR,MOUNT EDWARD RD,OWEN DR,,,10,9/24/2019 3:00:00 AM,10/1/2019 3:00:00 AM,2019,ATR,TUES,TUES,,,,7 DAYS,54,,2458,3/15/2021 4:45:51 PM,7/11/2025 12:38:08 PM,-7070186.6779,5572015.155
af7b6483-652a-4d79-b782-d2b748bd602b,10159,TRFSDY20775,25RQ439,TMC,25TM439.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/25TM439.pdf,MAIN AVE,RAMP FVO B-JH RAMP,,,,,9/23/2025 12:00:00 AM,9/23/2025 12:00:00 AM,2025,MIOVISION,TUES,,,,,24 HOURS,,,,10/2/2025 3:30:10 PM,10/2/2025 3:30:10 PM,-7083139.3846,5568487.3297
9accbfdb-f828-4fcd-a911-64dd8616ae48,10160,TRFSDY17464,25RQ056,VOL,25VOL056.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25VOL056.xlsx,POINT PLEASANT DR,YOUNG AVE,MARGINAL RD,,,5675,1/6/2025 12:00:00 AM,1/14/2025 12:00:00 AM,2025,RADAR,,,,,,7 DAYS,51,,1812,2/5/2025 11:58:41 AM,7/11/2025 12:38:08 PM,-7076725.5336,5563007.079
8f0f8bba-6f42-4673-b2f7-c7a3c5d6694d,10161,TRFSDY19179,23RQ929,VOL,23VOL929.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/23VOL929.pdf,JOSEPH HOWE DR,ABBOTT DR,ELLIOTT ST,,,,11/23/2023 12:00:00 AM,11/23/2023 12:00:00 AM,,MIOVISION,THURS,,,,,24 HRS,,,25328,6/20/2025 12:20:03 PM,8/26/2025 4:45:53 PM,-7083325.7884,5566766.9624
3bae1691-1479-4b48-b569-e425f44602a2,10162,TRFSDY22462,,VOL,25VOL715.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25VOL715.xlsx,KLINE ST,QUINPOOL RD,CHEBUCTO RD,,,2549,11/21/2025 12:00:00 AM,11/28/2025 12:00:00 AM,2025,RADAR,,,,,,7 DAYS,47,,525,2/5/2026 4:40:09 PM,2/5/2026 4:40:09 PM,-7080234.7365,5566196.1608
8e8e2f2f-081f-4628-bef8-705b58c66e63,10163,TRFSDY16380,24RQ411,VOL,24VOL411.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL411.xlsx,BLOOMFIELD ST,AGRICOLA ST,GOTTINGEN ST,,,5672,7/17/2024 12:00:00 AM,7/25/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,38,,1128,9/18/2024 11:54:12 AM,7/11/2025 12:38:08 PM,-7079494.3811,5567875
91266ca7-2758-4acd-aac3-989a215effda,10164,TRFSDY8379,21SPD822,SPD,21SPD822.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/21SPD822.xlsx,LOWER WATER ST,GEORGE ST,DUKE ST,,,1801,9/13/2021 12:00:00 AM,9/17/2021 12:00:00 AM,2021,RADAR,MON,FRI,,,,,38,0,,4/27/2022 5:58:36 PM,7/11/2025 12:38:08 PM,-7076916.7652,5566493.9309
adf1cc10-3862-4a0c-962a-bc99f4d87662,10165,TRFSDY15572,24RQ007,SPD,24SPD007.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD007.xlsx,LEIBLIN DR,GUILDWOOD CRES,ELMDALE CRES,,,100,1/25/2024 12:00:00 AM,2/6/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,55,,864,6/25/2024 6:48:02 PM,7/11/2025 12:38:08 PM,-7083303.6163,5558876.4192
31c10ac7-0d02-4c1b-9687-6fdf855d4529,10166,TRFSDY6541,15PED138,PED,15PED138.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/15PED138.pdf,MICMAC BLVD,,,,,1115,7/17/2015 12:00:00 AM,,2015,,,,Y,Y,Y,,,,,5/7/2019 12:14:12 PM,7/11/2025 12:38:08 PM,-7076370.2901,5572084.7339
b5e0c204-dffe-43d7-b865-53413248f93d,10167,TRFSDY8217,20SPD516,SPD,20SPD516.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/20SPD516.pdf,Rosemary Dr,Rhodora Dr,Sackville Dr,,,216,12/1/2020 12:00:00 AM,12/7/2020 12:00:00 AM,2020,RADAR,TUES,MON,,,,7 DAYS,34,,656,4/19/2022 5:59:29 PM,7/11/2025 12:38:08 PM,-7093091.7295,5591971.8107
98c5d71f-9459-4876-ad90-3e623ff5ff6f,10168,TRFSDY4331,18VOL325,VOL,18VOL325.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/18VOL325.pdf,JOSEPH HOWE DR,ABBOTT DR,GLEN EAGLE WAY,,,3255,9/13/2018 12:00:00 AM,,2018,,,,,,,,,,,5/7/2019 12:13:12 PM,8/26/2025 4:44:22 PM,-7083325.8421,5566766.7572
6240d6b2-800f-4edd-88d1-1286a394012a,10169,10269,19TM545,TMC,19TM545.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/19TM545.pdf,ALMON ST,OXFORD ST,,,,,11/20/2019 4:00:00 AM,,2019,MANUAL,WED,,Y,,N,,,,,8/24/2020 10:07:52 PM,9/8/2025 6:44:33 PM,-7080613.7452,5566856.9489
66691d17-245f-4b5e-949f-2532e22b773d,10170,TRFSDY6911,14PED220,PED,14PED220.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14PED220.pdf,CHEBUCTO RD,OXFORD ST,,,,,10/28/2014 12:00:00 AM,,2014,,,,Y,Y,Y,,,,,5/7/2019 12:14:12 PM,7/16/2025 6:11:03 PM,-7080181.0135,5566396.5657
8fc84eeb-53a3-4d1b-b1e0-ca475d976f49,10171,TRFSDY8796,21VOL698,VOL,21VOL698.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/21VOL698.pdf,CLEARVIEW DR,SHOREVIEW,END,,,28,8/19/2021 12:00:00 AM,8/22/2021 12:00:00 AM,2021,RADAR,THURS,SUN,,,,,50,0,218,4/27/2022 5:58:36 PM,7/15/2025 11:33:24 AM,-7088284.9253,5578983.5237
faca6d4c-d8bf-4cba-8ef8-acef9e1d6026,10172,TRFSDY8236,21CLS537,CLS,21CLS537.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/21CLS537.pdf,SOUTH ST,SOUTH PARK ST,ROBIE ST,,,5800,6/1/2021 12:00:00 AM,6/1/2021 12:00:00 AM,2021,MIOVISION,TUES,TUES,,,,,,0,7898,4/27/2022 5:58:36 PM,7/11/2025 12:38:08 PM,-7077827.9503,5564610.838
b97e3c20-8f67-4d34-89f8-c5b8186f0dbb,10173,10465,19VOL038,VOL,19VOL038.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/19VOL038.pdf,FESCUE CRT,RAFTING DR,END,,,21,9/18/2019 3:00:00 AM,9/30/2019 3:00:00 AM,2019,ATR,WED,MON,,,,,,,439,8/26/2020 3:37:28 AM,7/11/2025 12:38:08 PM,-7092518.8888,5589151.5437
d3397574-e602-4f7e-a6ae-b9f19b748d9d,10174,TRFSDY4654,14TM064,TMC,14TM064.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14TM064.pdf,COW BAY RD,FORESTGATE DR,,,,,6/5/2014 12:00:00 AM,,2014,,,,Y,N,Y,,,,,5/7/2019 12:13:35 PM,7/17/2025 11:34:55 AM,-7065012.7454,5561320.3715
ac4714f1-b972-4290-9124-7cec08a0aa53,10175,TRFSDY20087,25RQ090,VOL,25VOL090.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25VOL090.xlsx,MADELINE AVE,OLD SACKVILLE RD,END,,,11,6/24/2025 12:00:00 AM,7/3/2025 12:00:00 AM,2025,RADAR,,,,,,7 DAYS,37,,238,7/23/2025 12:25:53 PM,7/23/2025 12:36:28 PM,-7089103.9982,5584277.6372
fa23ef22-726c-476b-8e6b-327eb64b7712,10176,TRFSDY5383,16TM086,TMC,16TM086.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/16TM086.pdf,SACKVILLE DR,,,,,,5/4/2016 12:00:00 AM,,2016,,,,Y,Y,N,,,,,5/7/2019 12:13:35 PM,7/16/2025 2:32:53 PM,-7090084.6121,5585675.84
b30df615-64ef-4cd1-9c98-ed0287b252a3,10177,TRFSDY6024,14PED102,PED,14PED102.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14PED102.pdf,NANTUCKET AVE,,,,,,10/30/2014 12:00:00 AM,,2014,,,,Y,Y,N,,,,,5/7/2019 12:13:59 PM,7/11/2025 12:38:08 PM,-7077303.8806,5569835.166
91e7a793-4d93-497d-9a90-50b1aa8b4ff5,10178,TRFSDY3592,15EST038,VOL,15EST038.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/15EST038.pdf,FOREST HILLS PKY,COLE HARBOUR RD,MERRIMAC DR,,,,7/28/2015 12:00:00 AM,,2015,,,,,,,,,,16668,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7067769.8466,5570286.7934
d7dc2a63-6f2e-49ce-8b26-6e7d208b1d80,10179,TRFSDY5607,16TM559,TMC,16TM559.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/16TM559.pdf,GREYSTONE DR,REGAN DR,,,,,11/15/2016 12:00:00 AM,,2016,,,,Y,N,Y,,,,,5/7/2019 12:13:59 PM,7/11/2025 12:38:08 PM,-7081610.4275,5558562.4171
7f33757e-45f1-4e80-a3c3-1c84e25db9db,10180,TRFSDY20170,25RQ275,SPD,25SPD275.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25SPD275.xlsx,POWERS DR,JOHN BRACKETT DR,JOHN BRACKETT DR,,,57,6/12/2025 12:00:00 AM,6/23/2025 12:00:00 AM,2025,RADAR,,,,,,7 DAYS,36,,86,7/23/2025 12:25:53 PM,7/23/2025 12:36:28 PM,-7074858.9489,5554769.2322
85d59d02-4920-44c9-9246-da17943fb3a0,10181,TRFSDY6583,14PED241,PED,14PED241.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14PED241.pdf,KEMPT RD,LADY HAMMOND RD,,,,,9/18/2014 12:00:00 AM,,2014,,,,Y,Y,Y,,,,,5/7/2019 12:14:12 PM,7/17/2025 2:34:41 PM,-7082292.1523,5568687.0271
149ec279-46b2-416b-b814-a00283164e78,10182,TRFSDY6102,14PED140,PED,14PED140.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14PED140.pdf,RAVENSCRAIG DR,WILLIAMS LAKE RD,,,,,6/3/2014 12:00:00 AM,,2014,,,,Y,Y,Y,,,,,5/7/2019 12:13:59 PM,7/16/2025 1:31:49 PM,-7080925.5713,5561835.9446
f0e48b56-ae08-428e-8964-e85fa9c9cb5e,10183,TRFSDY16539,24RQ454,SPD,24SPD454.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD454.xlsx,CHELTON WOODS LANE,FARNHAM GATE RD,LANGBRAE DR,,,55,7/24/2024 12:00:00 AM,8/2/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,46,,913,9/18/2024 11:54:12 AM,7/11/2025 12:38:08 PM,-7087370.5902,5569855.3902
f613af0b-851b-4a8a-bbf9-b105543d677d,10184,TRFSDY20086,25RQ087,VOL,25VOL087.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25VOL087.xlsx,FULLER TERR,NORTH ST,BLOOMFIELD ST,,,2656,6/24/2025 12:00:00 AM,7/4/2025 12:00:00 AM,2025,RADAR,,,,,,7 DAYS,35,,630,7/23/2025 12:25:53 PM,7/23/2025 12:36:28 PM,-7079226.8397,5567690.1336
6e381917-f945-4f8a-8a7c-1f56dcca7584,10185,TRFSDY16610,23RQ1020,SPD,23SPD1020.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23SPD1020.xlsx,BEARPAW DR,CROOKED STICK PASS,END,,,85,11/24/2023 12:00:00 AM,12/5/2023 12:00:00 AM,2023,RADAR,,,,,,7 DAYS,57,,188,9/18/2024 11:54:12 AM,7/11/2025 12:38:08 PM,-7086988.4998,5595624.2824
992d4db1-645d-4cee-981c-0b12c5b709d0,10186,TRFSDY6068,16PED393,PED,16PED393.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/16PED393.pdf,COBEQUID RD,OLD SACKVILLE RD,SACKVILLE DR,,,,11/1/2016 12:00:00 AM,,2016,,,,Y,Y,N,,,,,5/7/2019 12:13:59 PM,7/17/2025 11:24:48 AM,-7087118.8167,5582619.306
0ce8ab08-0131-4222-a635-54046c53d113,10187,TRFSDY8601,22TM336,TMC,22TM336.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/22TM336.pdf,HAMMONDS PLAINS RD,ST GEORGE BLVD,,,,,3/17/2022 12:00:00 AM,3/17/2022 12:00:00 AM,2022,MIOVISION,THURS,THURS,,,,,,0,,4/27/2022 5:58:36 PM,7/11/2025 12:38:08 PM,-7095949.7464,5578631.6956
0cc462aa-e4e0-4838-94b7-85442af2f333,10188,TRFSDY9248,22SPD363,SPD,22SPD363.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/22SPD363.xlsx,SACKVILLE ST,BRIAR LN,DRESDEN ROW,,,5536,3/21/2022 12:00:00 AM,3/29/2022 12:00:00 AM,2022,RADAR,,,,,,3 DAYS,45,,9761,5/18/2022 6:31:30 PM,7/11/2025 12:38:08 PM,-7077626.3095,5565775.4867
d8f381c2-97b1-47e9-856a-f8fbd59ff89d,10189,TRFSDY10876,23VOL004,VOL,23VOL004.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23VOL004.xlsx,CRESCO DR,RAMAR DR,ANAHID DR,,,29,4/20/2023 12:00:00 AM,4/28/2023 12:00:00 AM,2023,RADAR,THURS,FRI,,,,7 DAYS,51,,44,7/27/2023 8:58:25 AM,7/11/2025 12:38:08 PM,-7096741.8948,5574701.3837
52802458-fb02-4049-8d38-85fbb0c7bffc,10190,TRFSDY20115,25RQ299,VOL,25VOL299.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25VOL299.xlsx,PATTERSON ST,WALTERS ST,CLIFFORD DR,,,5,6/17/2025 12:00:00 AM,6/26/2025 12:00:00 AM,2025,RADAR,,,,,,7 DAYS,36,,62,7/23/2025 12:25:53 PM,7/23/2025 12:36:28 PM,-7071682.43,5570531.2752
bc51e591-40ca-4b11-9d05-634735d4bf98,10191,TRFSDY9058,21VOL070,SPD,21VOL070.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/21VOL070.xlsx,Alton Dr,Quarry Rd,Stonehaven Rd,,,,11/16/2021 12:00:00 AM,11/24/2021 12:00:00 AM,2021,ATR,,,,,,7 DAYS,37,,505,5/18/2022 6:31:30 PM,7/11/2025 12:38:08 PM,-7083247.8388,5564098.0835
275823dc-8ba6-428b-b8b3-c7085ca77209,10192,TRFSDY8138,21RQ435,OBSV,N/A,,GLENDALE DR,RANKIN DR,,,,,11/27/2020 12:00:00 AM,11/27/2020 12:00:00 AM,2020,,FRI,FRI,,,,,,,,4/19/2022 5:59:29 PM,7/17/2025 11:27:16 AM,-7089309.1924,5586894.6099
e202b3be-a2fd-4adc-be02-036b5fa855f5,10193,TRFSDY16828,24RQ748,VOL,24VOL748.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL748.xlsx,BIRCH ST,MAIN AVE,FREDERICK AVE,,,32,9/18/2024 12:00:00 AM,10/7/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,,,920,12/12/2024 3:29:59 PM,7/11/2025 12:38:08 PM,-7083972.0305,5567781.5557
2aadbcef-a261-40ac-afd9-2530fc7f88ec,10194,TRFSDY21338,25RQ465,SPD,25SPD465.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25SPD465.xlsx,CONCORD AVE,RICHARDSON DR,INGRAM DR,,,49,9/19/2025 12:00:00 AM,10/6/2025 12:00:00 AM,2025,RADAR,,,,,,7 DAYS,51,0,440,10/30/2025 11:36:54 AM,10/30/2025 11:36:54 AM,-7083193.7367,5590870.0563
47442b7f-aeb6-4835-822f-6fe38ed8c528,10195,TRFSDY21414,18RQ419,SPD,18SPD419a.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/18SPD419a.pdf,OCEANVIEW DR,JAMES WINFIELD LANE,PEVERILL CRT,,,140,10/17/2018 12:00:00 AM,10/24/2018 12:00:00 AM,2018,RADAR,,,,,,,55,,3226,10/30/2025 11:36:54 AM,11/25/2025 2:52:04 PM,-7089260.1426,5575531.9478
66cf7646-e01a-421a-9143-250bcac82c86,10196,TRFSDY22197,17RQ292,SPD,17SPD292.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17SPD292.pdf,ROBLEA DR,SPRING AVE,STEPHEN CROSS DR,,,20,8/16/2017 12:00:00 AM,8/30/2017 12:00:00 AM,2017,,,,,,,,31,,138,12/3/2025 3:41:55 PM,12/3/2025 3:41:55 PM,-7070928.6287,5571440.6526
a59f6078-d176-48da-9c46-ded404c376cc,10197,TRFSDY5783,17TM399,TMC,17TM399.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17TM399.pdf,TACOMA DR,VALLEYFIELD RD,,,,,9/26/2017 12:00:00 AM,,2017,,,,Y,Y,Y,,,,,5/7/2019 12:13:59 PM,7/11/2025 12:38:08 PM,-7072777.5283,5571397.2628
9f3798e8-2a0a-4f34-ac1f-f6685617ebe2,10198,TRFSDY6405,17PED270,PED,17PED270.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17PED270.pdf,BARRINGTON ST,SOUTH ST,,,,,7/13/2017 12:00:00 AM,,2017,,,,Y,Y,Y,,,,,5/7/2019 12:13:59 PM,7/16/2025 5:42:13 PM,-7076623.4239,5565025.911
28155874-32e8-427c-aaa0-f2a9ab7d6194,10199,TRFSDY9163,21SPD571,SPD,21SPD571.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/21SPD571.xlsx,NORWOOD ST,Preston St,OXFORD ST,,,,11/16/2021 12:00:00 AM,11/24/2021 12:00:00 AM,2021,ATR,,,,,,7 DAYS,38,,681,5/18/2022 6:31:30 PM,7/11/2025 12:38:08 PM,-7079734.0982,5565508.1197
b9318427-5584-4898-b77d-6312d3448896,10200,TRFSDY16507,24RQ358,SPD,24SPD358.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD358.xlsx,CROSSFIELD RG,MELHAM DR,SACKVILLE DR,,,88,7/5/2024 12:00:00 AM,7/15/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,42,,207,9/18/2024 11:54:12 AM,7/11/2025 12:38:08 PM,-7092744.4211,5587882.086
58e6367c-c65f-44c5-b977-71146035d0f4,10201,TRFSDY15669,24RQ207,SPD,24SPD207.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD207.xlsx,JOFFRE ST,TREMONT ST,SINCLAIR ST,,,261,4/4/2024 12:00:00 AM,4/16/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,51,,858,6/25/2024 6:48:02 PM,7/11/2025 12:38:08 PM,-7074973.8357,5570554.5813
0040a903-e987-406c-9a0b-b8257bdc7d76,10202,TRFSDY17479,24RQ774,VOL,24VOL774.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL774.xlsx,TOWER RD,SOUTH ST,INGLIS ST,,,1112,11/25/2024 12:00:00 AM,12/3/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,46,,1445,2/5/2025 11:58:41 AM,7/11/2025 12:38:08 PM,-7077523.6522,5564431.824
